env,algorithm,actor_i_alpha,actor_i_seed,checkpoint_i,actor_j_alpha,actor_j_seed,checkpoint_j,episode_idx,episode_q_meandiff
Humanoid-v4,code/cleanrl/cleanrl/sac_continuous_action.py,0.5,2,/scratch/gpfs/od2961/similarity-paper/similar-behavior/wandb/offline-run-20250404_025020-8klgppga/files/files/Humanoid-v4__humanoid-v4__2__0.5__1743749418_step4950000.pth,0.5,3,/scratch/gpfs/od2961/similarity-paper/similar-behavior/wandb/offline-run-20250412_123501-autn3hzf/files/files/Humanoid-v4__humanoid-v4__3__0.5__1744475699_step4950000.pth,11,39.312353378295896
Humanoid-v4,code/cleanrl/cleanrl/sac_continuous_action.py,0.5,2,/scratch/gpfs/od2961/similarity-paper/similar-behavior/wandb/offline-run-20250404_025020-8klgppga/files/files/Humanoid-v4__humanoid-v4__2__0.5__1743749418_step4950000.pth,0.5,3,/scratch/gpfs/od2961/similarity-paper/similar-behavior/wandb/offline-run-20250412_123501-autn3hzf/files/files/Humanoid-v4__humanoid-v4__3__0.5__1744475699_step4950000.pth,12,45.94142346191406
Humanoid-v4,code/cleanrl/cleanrl/sac_continuous_action.py,0.5,2,/scratch/gpfs/od2961/similarity-paper/similar-behavior/wandb/offline-run-20250404_025020-8klgppga/files/files/Humanoid-v4__humanoid-v4__2__0.5__1743749418_step4950000.pth,0.5,3,/scratch/gpfs/od2961/similarity-paper/similar-behavior/wandb/offline-run-20250412_123501-autn3hzf/files/files/Humanoid-v4__humanoid-v4__3__0.5__1744475699_step4950000.pth,13,37.67766442871094
Humanoid-v4,code/cleanrl/cleanrl/sac_continuous_action.py,0.5,2,/scratch/gpfs/od2961/similarity-paper/similar-behavior/wandb/offline-run-20250404_025020-8klgppga/files/files/Humanoid-v4__humanoid-v4__2__0.5__1743749418_step4950000.pth,0.5,3,/scratch/gpfs/od2961/similarity-paper/similar-behavior/wandb/offline-run-20250412_123501-autn3hzf/files/files/Humanoid-v4__humanoid-v4__3__0.5__1744475699_step4950000.pth,14,39.110874267578126
Humanoid-v4,code/cleanrl/cleanrl/sac_continuous_action.py,0.5,2,/scratch/gpfs/od2961/similarity-paper/similar-behavior/wandb/offline-run-20250404_025020-8klgppga/files/files/Humanoid-v4__humanoid-v4__2__0.5__1743749418_step4950000.pth,0.5,3,/scratch/gpfs/od2961/similarity-paper/similar-behavior/wandb/offline-run-20250412_123501-autn3hzf/files/files/Humanoid-v4__humanoid-v4__3__0.5__1744475699_step4950000.pth,15,38.87979742431641
Humanoid-v4,code/cleanrl/cleanrl/sac_continuous_action.py,0.5,2,/scratch/gpfs/od2961/similarity-paper/similar-behavior/wandb/offline-run-20250404_025020-8klgppga/files/files/Humanoid-v4__humanoid-v4__2__0.5__1743749418_step4950000.pth,0.5,3,/scratch/gpfs/od2961/similarity-paper/similar-behavior/wandb/offline-run-20250412_123501-autn3hzf/files/files/Humanoid-v4__humanoid-v4__3__0.5__1744475699_step4950000.pth,16,37.955214767456056
Humanoid-v4,code/cleanrl/cleanrl/sac_continuous_action.py,0.5,2,/scratch/gpfs/od2961/similarity-paper/similar-behavior/wandb/offline-run-20250404_025020-8klgppga/files/files/Humanoid-v4__humanoid-v4__2__0.5__1743749418_step4950000.pth,0.5,3,/scratch/gpfs/od2961/similarity-paper/similar-behavior/wandb/offline-run-20250412_123501-autn3hzf/files/files/Humanoid-v4__humanoid-v4__3__0.5__1744475699_step4950000.pth,17,39.925285263061525
Humanoid-v4,code/cleanrl/cleanrl/sac_continuous_action.py,0.5,2,/scratch/gpfs/od2961/similarity-paper/similar-behavior/wandb/offline-run-20250404_025020-8klgppga/files/files/Humanoid-v4__humanoid-v4__2__0.5__1743749418_step4950000.pth,0.5,3,/scratch/gpfs/od2961/similarity-paper/similar-behavior/wandb/offline-run-20250412_123501-autn3hzf/files/files/Humanoid-v4__humanoid-v4__3__0.5__1744475699_step4950000.pth,18,38.87508134460449
Humanoid-v4,code/cleanrl/cleanrl/sac_continuous_action.py,0.5,2,/scratch/gpfs/od2961/similarity-paper/similar-behavior/wandb/offline-run-20250404_025020-8klgppga/files/files/Humanoid-v4__humanoid-v4__2__0.5__1743749418_step4950000.pth,0.5,3,/scratch/gpfs/od2961/similarity-paper/similar-behavior/wandb/offline-run-20250412_123501-autn3hzf/files/files/Humanoid-v4__humanoid-v4__3__0.5__1744475699_step4950000.pth,19,49.11252352905274
Humanoid-v4,code/cleanrl/cleanrl/sac_continuous_action.py,0.5,2,/scratch/gpfs/od2961/similarity-paper/similar-behavior/wandb/offline-run-20250404_025020-8klgppga/files/files/Humanoid-v4__humanoid-v4__2__0.5__1743749418_step4950000.pth,0.5,3,/scratch/gpfs/od2961/similarity-paper/similar-behavior/wandb/offline-run-20250412_123501-autn3hzf/files/files/Humanoid-v4__humanoid-v4__3__0.5__1744475699_step4950000.pth,20,34.575022979736325
Humanoid-v4,code/cleanrl/cleanrl/sac_continuous_action.py,0.5,2,/scratch/gpfs/od2961/similarity-paper/similar-behavior/wandb/offline-run-20250404_025020-8klgppga/files/files/Humanoid-v4__humanoid-v4__2__0.5__1743749418_step4950000.pth,0.5,3,/scratch/gpfs/od2961/similarity-paper/similar-behavior/wandb/offline-run-20250412_123501-autn3hzf/files/files/Humanoid-v4__humanoid-v4__3__0.5__1744475699_step4950000.pth,21,39.07898243713379
Humanoid-v4,code/cleanrl/cleanrl/sac_continuous_action.py,0.5,2,/scratch/gpfs/od2961/similarity-paper/similar-behavior/wandb/offline-run-20250404_025020-8klgppga/files/files/Humanoid-v4__humanoid-v4__2__0.5__1743749418_step4950000.pth,0.5,3,/scratch/gpfs/od2961/similarity-paper/similar-behavior/wandb/offline-run-20250412_123501-autn3hzf/files/files/Humanoid-v4__humanoid-v4__3__0.5__1744475699_step4950000.pth,22,36.83268745422363
Humanoid-v4,code/cleanrl/cleanrl/sac_continuous_action.py,0.5,2,/scratch/gpfs/od2961/similarity-paper/similar-behavior/wandb/offline-run-20250404_025020-8klgppga/files/files/Humanoid-v4__humanoid-v4__2__0.5__1743749418_step4950000.pth,0.5,3,/scratch/gpfs/od2961/similarity-paper/similar-behavior/wandb/offline-run-20250412_123501-autn3hzf/files/files/Humanoid-v4__humanoid-v4__3__0.5__1744475699_step4950000.pth,23,42.58055177307129
Humanoid-v4,code/cleanrl/cleanrl/sac_continuous_action.py,0.5,2,/scratch/gpfs/od2961/similarity-paper/similar-behavior/wandb/offline-run-20250404_025020-8klgppga/files/files/Humanoid-v4__humanoid-v4__2__0.5__1743749418_step4950000.pth,0.5,3,/scratch/gpfs/od2961/similarity-paper/similar-behavior/wandb/offline-run-20250412_123501-autn3hzf/files/files/Humanoid-v4__humanoid-v4__3__0.5__1744475699_step4950000.pth,24,34.74997914123535
Humanoid-v4,code/cleanrl/cleanrl/sac_continuous_action.py,0.5,2,/scratch/gpfs/od2961/similarity-paper/similar-behavior/wandb/offline-run-20250404_025020-8klgppga/files/files/Humanoid-v4__humanoid-v4__2__0.5__1743749418_step4950000.pth,0.5,5,/scratch/gpfs/od2961/similarity-paper/similar-behavior/wandb/offline-run-20250404_050719-crwa88xe/files/files/Humanoid-v4__humanoid-v4__5__0.5__1743757637_step4950000.pth,0,223.66168440246582
Humanoid-v4,code/cleanrl/cleanrl/sac_continuous_action.py,0.5,2,/scratch/gpfs/od2961/similarity-paper/similar-behavior/wandb/offline-run-20250404_025020-8klgppga/files/files/Humanoid-v4__humanoid-v4__2__0.5__1743749418_step4950000.pth,0.5,5,/scratch/gpfs/od2961/similarity-paper/similar-behavior/wandb/offline-run-20250404_050719-crwa88xe/files/files/Humanoid-v4__humanoid-v4__5__0.5__1743757637_step4950000.pth,1,237.76012297058105
Humanoid-v4,code/cleanrl/cleanrl/sac_continuous_action.py,0.5,2,/scratch/gpfs/od2961/similarity-paper/similar-behavior/wandb/offline-run-20250404_025020-8klgppga/files/files/Humanoid-v4__humanoid-v4__2__0.5__1743749418_step4950000.pth,0.5,5,/scratch/gpfs/od2961/similarity-paper/similar-behavior/wandb/offline-run-20250404_050719-crwa88xe/files/files/Humanoid-v4__humanoid-v4__5__0.5__1743757637_step4950000.pth,2,229.0890648803711
Humanoid-v4,code/cleanrl/cleanrl/sac_continuous_action.py,0.5,2,/scratch/gpfs/od2961/similarity-paper/similar-behavior/wandb/offline-run-20250404_025020-8klgppga/files/files/Humanoid-v4__humanoid-v4__2__0.5__1743749418_step4950000.pth,0.5,5,/scratch/gpfs/od2961/similarity-paper/similar-behavior/wandb/offline-run-20250404_050719-crwa88xe/files/files/Humanoid-v4__humanoid-v4__5__0.5__1743757637_step4950000.pth,3,234.53758392333984
Humanoid-v4,code/cleanrl/cleanrl/sac_continuous_action.py,0.5,2,/scratch/gpfs/od2961/similarity-paper/similar-behavior/wandb/offline-run-20250404_025020-8klgppga/files/files/Humanoid-v4__humanoid-v4__2__0.5__1743749418_step4950000.pth,0.5,5,/scratch/gpfs/od2961/similarity-paper/similar-behavior/wandb/offline-run-20250404_050719-crwa88xe/files/files/Humanoid-v4__humanoid-v4__5__0.5__1743757637_step4950000.pth,4,230.43991316223145
Humanoid-v4,code/cleanrl/cleanrl/sac_continuous_action.py,0.5,2,/scratch/gpfs/od2961/similarity-paper/similar-behavior/wandb/offline-run-20250404_025020-8klgppga/files/files/Humanoid-v4__humanoid-v4__2__0.5__1743749418_step4950000.pth,0.5,5,/scratch/gpfs/od2961/similarity-paper/similar-behavior/wandb/offline-run-20250404_050719-crwa88xe/files/files/Humanoid-v4__humanoid-v4__5__0.5__1743757637_step4950000.pth,5,226.6687919769287
Humanoid-v4,code/cleanrl/cleanrl/sac_continuous_action.py,0.5,2,/scratch/gpfs/od2961/similarity-paper/similar-behavior/wandb/offline-run-20250404_025020-8klgppga/files/files/Humanoid-v4__humanoid-v4__2__0.5__1743749418_step4950000.pth,0.5,5,/scratch/gpfs/od2961/similarity-paper/similar-behavior/wandb/offline-run-20250404_050719-crwa88xe/files/files/Humanoid-v4__humanoid-v4__5__0.5__1743757637_step4950000.pth,6,225.88730854797365
Humanoid-v4,code/cleanrl/cleanrl/sac_continuous_action.py,0.5,2,/scratch/gpfs/od2961/similarity-paper/similar-behavior/wandb/offline-run-20250404_025020-8klgppga/files/files/Humanoid-v4__humanoid-v4__2__0.5__1743749418_step4950000.pth,0.5,5,/scratch/gpfs/od2961/similarity-paper/similar-behavior/wandb/offline-run-20250404_050719-crwa88xe/files/files/Humanoid-v4__humanoid-v4__5__0.5__1743757637_step4950000.pth,7,231.05898065185548
Humanoid-v4,code/cleanrl/cleanrl/sac_continuous_action.py,0.5,2,/scratch/gpfs/od2961/similarity-paper/similar-behavior/wandb/offline-run-20250404_025020-8klgppga/files/files/Humanoid-v4__humanoid-v4__2__0.5__1743749418_step4950000.pth,0.5,5,/scratch/gpfs/od2961/similarity-paper/similar-behavior/wandb/offline-run-20250404_050719-crwa88xe/files/files/Humanoid-v4__humanoid-v4__5__0.5__1743757637_step4950000.pth,8,228.59408963012694
Humanoid-v4,code/cleanrl/cleanrl/sac_continuous_action.py,0.5,2,/scratch/gpfs/od2961/similarity-paper/similar-behavior/wandb/offline-run-20250404_025020-8klgppga/files/files/Humanoid-v4__humanoid-v4__2__0.5__1743749418_step4950000.pth,0.5,5,/scratch/gpfs/od2961/similarity-paper/similar-behavior/wandb/offline-run-20250404_050719-crwa88xe/files/files/Humanoid-v4__humanoid-v4__5__0.5__1743757637_step4950000.pth,9,223.38672869873048
Humanoid-v4,code/cleanrl/cleanrl/sac_continuous_action.py,0.5,2,/scratch/gpfs/od2961/similarity-paper/similar-behavior/wandb/offline-run-20250404_025020-8klgppga/files/files/Humanoid-v4__humanoid-v4__2__0.5__1743749418_step4950000.pth,0.5,5,/scratch/gpfs/od2961/similarity-paper/similar-behavior/wandb/offline-run-20250404_050719-crwa88xe/files/files/Humanoid-v4__humanoid-v4__5__0.5__1743757637_step4950000.pth,10,229.34859939575196
Humanoid-v4,code/cleanrl/cleanrl/sac_continuous_action.py,0.5,2,/scratch/gpfs/od2961/similarity-paper/similar-behavior/wandb/offline-run-20250404_025020-8klgppga/files/files/Humanoid-v4__humanoid-v4__2__0.5__1743749418_step4950000.pth,0.5,5,/scratch/gpfs/od2961/similarity-paper/similar-behavior/wandb/offline-run-20250404_050719-crwa88xe/files/files/Humanoid-v4__humanoid-v4__5__0.5__1743757637_step4950000.pth,11,232.16689468383788
Humanoid-v4,code/cleanrl/cleanrl/sac_continuous_action.py,0.5,2,/scratch/gpfs/od2961/similarity-paper/similar-behavior/wandb/offline-run-20250404_025020-8klgppga/files/files/Humanoid-v4__humanoid-v4__2__0.5__1743749418_step4950000.pth,0.5,5,/scratch/gpfs/od2961/similarity-paper/similar-behavior/wandb/offline-run-20250404_050719-crwa88xe/files/files/Humanoid-v4__humanoid-v4__5__0.5__1743757637_step4950000.pth,12,237.35738975524902
Humanoid-v4,code/cleanrl/cleanrl/sac_continuous_action.py,0.5,2,/scratch/gpfs/od2961/similarity-paper/similar-behavior/wandb/offline-run-20250404_025020-8klgppga/files/files/Humanoid-v4__humanoid-v4__2__0.5__1743749418_step4950000.pth,0.5,5,/scratch/gpfs/od2961/similarity-paper/similar-behavior/wandb/offline-run-20250404_050719-crwa88xe/files/files/Humanoid-v4__humanoid-v4__5__0.5__1743757637_step4950000.pth,13,235.13022900390624
Humanoid-v4,code/cleanrl/cleanrl/sac_continuous_action.py,0.5,2,/scratch/gpfs/od2961/similarity-paper/similar-behavior/wandb/offline-run-20250404_025020-8klgppga/files/files/Humanoid-v4__humanoid-v4__2__0.5__1743749418_step4950000.pth,0.5,5,/scratch/gpfs/od2961/similarity-paper/similar-behavior/wandb/offline-run-20250404_050719-crwa88xe/files/files/Humanoid-v4__humanoid-v4__5__0.5__1743757637_step4950000.pth,14,232.89427221679688
Humanoid-v4,code/cleanrl/cleanrl/sac_continuous_action.py,0.5,2,/scratch/gpfs/od2961/similarity-paper/similar-behavior/wandb/offline-run-20250404_025020-8klgppga/files/files/Humanoid-v4__humanoid-v4__2__0.5__1743749418_step4950000.pth,0.5,5,/scratch/gpfs/od2961/similarity-paper/similar-behavior/wandb/offline-run-20250404_050719-crwa88xe/files/files/Humanoid-v4__humanoid-v4__5__0.5__1743757637_step4950000.pth,15,230.76899694824218
Humanoid-v4,code/cleanrl/cleanrl/sac_continuous_action.py,0.5,2,/scratch/gpfs/od2961/similarity-paper/similar-behavior/wandb/offline-run-20250404_025020-8klgppga/files/files/Humanoid-v4__humanoid-v4__2__0.5__1743749418_step4950000.pth,0.5,5,/scratch/gpfs/od2961/similarity-paper/similar-behavior/wandb/offline-run-20250404_050719-crwa88xe/files/files/Humanoid-v4__humanoid-v4__5__0.5__1743757637_step4950000.pth,16,220.4869833984375
Humanoid-v4,code/cleanrl/cleanrl/sac_continuous_action.py,0.5,2,/scratch/gpfs/od2961/similarity-paper/similar-behavior/wandb/offline-run-20250404_025020-8klgppga/files/files/Humanoid-v4__humanoid-v4__2__0.5__1743749418_step4950000.pth,0.5,5,/scratch/gpfs/od2961/similarity-paper/similar-behavior/wandb/offline-run-20250404_050719-crwa88xe/files/files/Humanoid-v4__humanoid-v4__5__0.5__1743757637_step4950000.pth,17,233.06527899169922
Humanoid-v4,code/cleanrl/cleanrl/sac_continuous_action.py,0.5,2,/scratch/gpfs/od2961/similarity-paper/similar-behavior/wandb/offline-run-20250404_025020-8klgppga/files/files/Humanoid-v4__humanoid-v4__2__0.5__1743749418_step4950000.pth,0.5,5,/scratch/gpfs/od2961/similarity-paper/similar-behavior/wandb/offline-run-20250404_050719-crwa88xe/files/files/Humanoid-v4__humanoid-v4__5__0.5__1743757637_step4950000.pth,18,230.7884677886963
Humanoid-v4,code/cleanrl/cleanrl/sac_continuous_action.py,0.5,2,/scratch/gpfs/od2961/similarity-paper/similar-behavior/wandb/offline-run-20250404_025020-8klgppga/files/files/Humanoid-v4__humanoid-v4__2__0.5__1743749418_step4950000.pth,0.5,5,/scratch/gpfs/od2961/similarity-paper/similar-behavior/wandb/offline-run-20250404_050719-crwa88xe/files/files/Humanoid-v4__humanoid-v4__5__0.5__1743757637_step4950000.pth,19,225.4630247192383
Humanoid-v4,code/cleanrl/cleanrl/sac_continuous_action.py,0.5,2,/scratch/gpfs/od2961/similarity-paper/similar-behavior/wandb/offline-run-20250404_025020-8klgppga/files/files/Humanoid-v4__humanoid-v4__2__0.5__1743749418_step4950000.pth,0.5,5,/scratch/gpfs/od2961/similarity-paper/similar-behavior/wandb/offline-run-20250404_050719-crwa88xe/files/files/Humanoid-v4__humanoid-v4__5__0.5__1743757637_step4950000.pth,20,221.344982711792
Humanoid-v4,code/cleanrl/cleanrl/sac_continuous_action.py,0.5,2,/scratch/gpfs/od2961/similarity-paper/similar-behavior/wandb/offline-run-20250404_025020-8klgppga/files/files/Humanoid-v4__humanoid-v4__2__0.5__1743749418_step4950000.pth,0.5,5,/scratch/gpfs/od2961/similarity-paper/similar-behavior/wandb/offline-run-20250404_050719-crwa88xe/files/files/Humanoid-v4__humanoid-v4__5__0.5__1743757637_step4950000.pth,21,231.93993800354005
Humanoid-v4,code/cleanrl/cleanrl/sac_continuous_action.py,0.5,2,/scratch/gpfs/od2961/similarity-paper/similar-behavior/wandb/offline-run-20250404_025020-8klgppga/files/files/Humanoid-v4__humanoid-v4__2__0.5__1743749418_step4950000.pth,0.5,5,/scratch/gpfs/od2961/similarity-paper/similar-behavior/wandb/offline-run-20250404_050719-crwa88xe/files/files/Humanoid-v4__humanoid-v4__5__0.5__1743757637_step4950000.pth,22,231.48734211730957
Humanoid-v4,code/cleanrl/cleanrl/sac_continuous_action.py,0.5,2,/scratch/gpfs/od2961/similarity-paper/similar-behavior/wandb/offline-run-20250404_025020-8klgppga/files/files/Humanoid-v4__humanoid-v4__2__0.5__1743749418_step4950000.pth,0.5,5,/scratch/gpfs/od2961/similarity-paper/similar-behavior/wandb/offline-run-20250404_050719-crwa88xe/files/files/Humanoid-v4__humanoid-v4__5__0.5__1743757637_step4950000.pth,23,226.14553129577638
Humanoid-v4,code/cleanrl/cleanrl/sac_continuous_action.py,0.5,2,/scratch/gpfs/od2961/similarity-paper/similar-behavior/wandb/offline-run-20250404_025020-8klgppga/files/files/Humanoid-v4__humanoid-v4__2__0.5__1743749418_step4950000.pth,0.5,5,/scratch/gpfs/od2961/similarity-paper/similar-behavior/wandb/offline-run-20250404_050719-crwa88xe/files/files/Humanoid-v4__humanoid-v4__5__0.5__1743757637_step4950000.pth,24,230.88072080993652
Humanoid-v4,code/cleanrl/cleanrl/sac_continuous_action.py,0.5,2,/scratch/gpfs/od2961/similarity-paper/similar-behavior/wandb/offline-run-20250404_025020-8klgppga/files/files/Humanoid-v4__humanoid-v4__2__0.5__1743749418_step4950000.pth,0.5,1,/scratch/gpfs/od2961/similarity-paper/similar-behavior/wandb/offline-run-20250413_143834-ob8vr42g/files/files/Humanoid-v4__humanoid-v4__1__0.5__1744569512_step4950000.pth,0,226.72618115234374
Humanoid-v4,code/cleanrl/cleanrl/sac_continuous_action.py,0.5,2,/scratch/gpfs/od2961/similarity-paper/similar-behavior/wandb/offline-run-20250404_025020-8klgppga/files/files/Humanoid-v4__humanoid-v4__2__0.5__1743749418_step4950000.pth,0.5,1,/scratch/gpfs/od2961/similarity-paper/similar-behavior/wandb/offline-run-20250413_143834-ob8vr42g/files/files/Humanoid-v4__humanoid-v4__1__0.5__1744569512_step4950000.pth,1,243.9387801055908
Humanoid-v4,code/cleanrl/cleanrl/sac_continuous_action.py,0.5,2,/scratch/gpfs/od2961/similarity-paper/similar-behavior/wandb/offline-run-20250404_025020-8klgppga/files/files/Humanoid-v4__humanoid-v4__2__0.5__1743749418_step4950000.pth,0.5,1,/scratch/gpfs/od2961/similarity-paper/similar-behavior/wandb/offline-run-20250413_143834-ob8vr42g/files/files/Humanoid-v4__humanoid-v4__1__0.5__1744569512_step4950000.pth,2,232.97249005126952
Humanoid-v4,code/cleanrl/cleanrl/sac_continuous_action.py,0.5,2,/scratch/gpfs/od2961/similarity-paper/similar-behavior/wandb/offline-run-20250404_025020-8klgppga/files/files/Humanoid-v4__humanoid-v4__2__0.5__1743749418_step4950000.pth,0.5,1,/scratch/gpfs/od2961/similarity-paper/similar-behavior/wandb/offline-run-20250413_143834-ob8vr42g/files/files/Humanoid-v4__humanoid-v4__1__0.5__1744569512_step4950000.pth,3,221.9708596343994
Humanoid-v4,code/cleanrl/cleanrl/sac_continuous_action.py,0.5,2,/scratch/gpfs/od2961/similarity-paper/similar-behavior/wandb/offline-run-20250404_025020-8klgppga/files/files/Humanoid-v4__humanoid-v4__2__0.5__1743749418_step4950000.pth,0.5,1,/scratch/gpfs/od2961/similarity-paper/similar-behavior/wandb/offline-run-20250413_143834-ob8vr42g/files/files/Humanoid-v4__humanoid-v4__1__0.5__1744569512_step4950000.pth,4,231.76509117126466
Humanoid-v4,code/cleanrl/cleanrl/sac_continuous_action.py,0.5,2,/scratch/gpfs/od2961/similarity-paper/similar-behavior/wandb/offline-run-20250404_025020-8klgppga/files/files/Humanoid-v4__humanoid-v4__2__0.5__1743749418_step4950000.pth,0.5,1,/scratch/gpfs/od2961/similarity-paper/similar-behavior/wandb/offline-run-20250413_143834-ob8vr42g/files/files/Humanoid-v4__humanoid-v4__1__0.5__1744569512_step4950000.pth,5,235.36249855041504
Humanoid-v4,code/cleanrl/cleanrl/sac_continuous_action.py,0.5,2,/scratch/gpfs/od2961/similarity-paper/similar-behavior/wandb/offline-run-20250404_025020-8klgppga/files/files/Humanoid-v4__humanoid-v4__2__0.5__1743749418_step4950000.pth,0.5,1,/scratch/gpfs/od2961/similarity-paper/similar-behavior/wandb/offline-run-20250413_143834-ob8vr42g/files/files/Humanoid-v4__humanoid-v4__1__0.5__1744569512_step4950000.pth,6,239.43200665283203
